"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2025/01";"132";"18/01/2025";"6";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"18.893";"0";"18.650";"243";"14.241";"4.652";"0";"18.893"
"2025/01";"132";"19/01/2025";"7";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"14.401";"0";"14.339";"62";"10.978";"3.423";"0";"14.401"
"2025/01";"132";"20/01/2025";"1";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"20.526";"0";"19.608";"918";"16.785";"3.741";"20.526";"0"
"2025/01";"132";"21/01/2025";"2";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"21.281";"0";"20.315";"966";"17.274";"4.007";"21.281";"0"
"2025/01";"132";"22/01/2025";"3";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"21.511";"0";"20.519";"992";"17.268";"4.243";"21.511";"0"
"2025/01";"132";"23/01/2025";"4";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"21.394";"0";"20.506";"888";"17.139";"4.255";"21.394";"0"
"2025/01";"132";"24/01/2025";"5";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"22.384";"0";"21.394";"990";"17.760";"4.624";"22.384";"0"
"2025/01";"132";"25/01/2025";"6";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"18.344";"0";"18.086";"258";"13.778";"4.566";"0";"18.344"
"2025/01";"132";"26/01/2025";"7";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"13.287";"0";"13.227";"60";"9.693";"3.594";"0";"13.287"
"2025/01";"132";"27/01/2025";"1";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"20.877";"0";"19.975";"902";"17.198";"3.679";"20.877";"0"
"2025/01";"132";"28/01/2025";"2";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"21.196";"0";"20.295";"901";"17.117";"4.079";"21.196";"0"
"2025/01";"133";"15/01/2025";"3";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"17.321";"0";"15.905";"1.416";"13.696";"3.625";"17.321";"0"
"2025/01";"133";"16/01/2025";"4";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.586";"0";"15.260";"1.326";"12.720";"3.866";"16.586";"0"
"2025/01";"133";"17/01/2025";"5";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"17.303";"0";"15.993";"1.310";"13.126";"4.177";"17.303";"0"
"2025/01";"133";"18/01/2025";"6";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.157";"0";"15.863";"294";"11.961";"4.196";"0";"16.157"
"2025/01";"133";"19/01/2025";"7";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"12.707";"0";"12.659";"48";"9.366";"3.341";"0";"12.707"
"2025/01";"133";"20/01/2025";"1";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.211";"0";"14.896";"1.315";"12.824";"3.387";"16.211";"0"
"2025/01";"133";"21/01/2025";"2";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.627";"0";"15.338";"1.289";"13.086";"3.541";"16.627";"0"
"2025/01";"133";"22/01/2025";"3";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.798";"0";"15.458";"1.340";"13.220";"3.578";"16.798";"0"
"2025/01";"133";"23/01/2025";"4";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"17.118";"0";"15.753";"1.365";"13.412";"3.706";"17.118";"0"
"2025/01";"133";"24/01/2025";"5";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"17.657";"0";"16.257";"1.400";"13.483";"4.174";"17.657";"0"
"2025/01";"133";"25/01/2025";"6";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"15.398";"0";"15.145";"253";"11.156";"4.242";"0";"15.398"
"2025/01";"133";"26/01/2025";"7";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"12.252";"0";"12.205";"47";"8.743";"3.509";"0";"12.252"
"2025/01";"133";"27/01/2025";"1";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.274";"0";"15.006";"1.268";"12.903";"3.371";"16.274";"0"
"2025/01";"133";"28/01/2025";"2";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"16.673";"0";"15.255";"1.418";"13.164";"3.509";"16.673";"0"
"2025/01";"134";"15/01/2025";"3";"SS 343 tra A 1 (casello Parma) e San Polo";"22.233";"0";"18.793";"3.440";"17.370";"4.863";"22.233";"0"
"2025/01";"134";"16/01/2025";"4";"SS 343 tra A 1 (casello Parma) e San Polo";"22.617";"0";"19.042";"3.575";"17.553";"5.064";"22.617";"0"
"2025/01";"134";"17/01/2025";"5";"SS 343 tra A 1 (casello Parma) e San Polo";"22.849";"0";"19.565";"3.284";"17.396";"5.453";"22.849";"0"
"2025/01";"134";"18/01/2025";"6";"SS 343 tra A 1 (casello Parma) e San Polo";"17.859";"0";"17.259";"600";"13.126";"4.733";"0";"17.859"
"2025/01";"134";"19/01/2025";"7";"SS 343 tra A 1 (casello Parma) e San Polo";"14.511";"0";"14.355";"156";"10.452";"4.059";"0";"14.511"
"2025/01";"134";"20/01/2025";"1";"SS 343 tra A 1 (casello Parma) e San Polo";"21.466";"0";"18.147";"3.319";"16.574";"4.892";"21.466";"0"
"2025/01";"134";"21/01/2025";"2";"SS 343 tra A 1 (casello Parma) e San Polo";"21.666";"0";"18.275";"3.391";"16.801";"4.865";"21.666";"0"
"2025/01";"134";"22/01/2025";"3";"SS 343 tra A 1 (casello Parma) e San Polo";"21.657";"0";"18.244";"3.413";"16.736";"4.921";"21.657";"0"
"2025/01";"134";"23/01/2025";"4";"SS 343 tra A 1 (casello Parma) e San Polo";"22.236";"0";"18.852";"3.384";"17.196";"5.040";"22.236";"0"
"2025/01";"134";"24/01/2025";"5";"SS 343 tra A 1 (casello Parma) e San Polo";"22.522";"0";"19.387";"3.135";"17.094";"5.428";"22.522";"0"
"2025/01";"134";"25/01/2025";"6";"SS 343 tra A 1 (casello Parma) e San Polo";"17.829";"0";"17.230";"599";"12.873";"4.956";"0";"17.829"
"2025/01";"134";"26/01/2025";"7";"SS 343 tra A 1 (casello Parma) e San Polo";"14.097";"0";"13.936";"161";"10.144";"3.953";"0";"14.097"
"2025/01";"134";"27/01/2025";"1";"SS 343 tra A 1 (casello Parma) e San Polo";"20.422";"0";"17.175";"3.247";"15.579";"4.843";"20.422";"0"
"2025/01";"134";"28/01/2025";"2";"SS 343 tra A 1 (casello Parma) e San Polo";"21.604";"0";"18.134";"3.470";"16.782";"4.822";"21.604";"0"
"2025/01";"135";"15/01/2025";"3";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.528";"0";"11.755";"773";"10.040";"2.488";"12.528";"0"
"2025/01";"135";"16/01/2025";"4";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.481";"0";"11.745";"736";"9.937";"2.544";"12.481";"0"
"2025/01";"135";"17/01/2025";"5";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.617";"0";"11.857";"760";"9.889";"2.728";"12.617";"0"
"2025/01";"135";"18/01/2025";"6";"SP 10 tra Parma (viadotto A 1) e Viarolo";"10.132";"0";"9.967";"165";"7.440";"2.692";"0";"10.132"
"2025/01";"135";"19/01/2025";"7";"SP 10 tra Parma (viadotto A 1) e Viarolo";"7.432";"0";"7.380";"52";"5.217";"2.215";"0";"7.432"
"2025/01";"135";"20/01/2025";"1";"SP 10 tra Parma (viadotto A 1) e Viarolo";"11.854";"0";"11.125";"729";"9.495";"2.359";"11.854";"0"
"2025/01";"135";"21/01/2025";"2";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.392";"0";"11.667";"725";"10.020";"2.372";"12.392";"0"
"2025/01";"135";"22/01/2025";"3";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.157";"0";"11.437";"720";"9.764";"2.393";"12.157";"0"
"2025/01";"135";"23/01/2025";"4";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.412";"0";"11.701";"711";"9.799";"2.613";"12.412";"0"
"2025/01";"135";"24/01/2025";"5";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.637";"0";"11.910";"727";"9.795";"2.842";"12.637";"0"
"2025/01";"135";"25/01/2025";"6";"SP 10 tra Parma (viadotto A 1) e Viarolo";"10.142";"0";"9.988";"154";"7.339";"2.803";"0";"10.142"
"2025/01";"135";"26/01/2025";"7";"SP 10 tra Parma (viadotto A 1) e Viarolo";"7.166";"0";"7.120";"46";"4.884";"2.282";"0";"7.166"
"2025/01";"135";"27/01/2025";"1";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.074";"0";"11.318";"756";"9.737";"2.337";"12.074";"0"
"2025/01";"135";"28/01/2025";"2";"SP 10 tra Parma (viadotto A 1) e Viarolo";"12.371";"0";"11.606";"765";"9.958";"2.413";"12.371";"0"
"2025/01";"137";"15/01/2025";"3";"SP 28 tra Reggio Emilia e Cavriago";"21.044";"4";"20.442";"598";"17.094";"3.950";"21.044";"0"
"2025/01";"137";"16/01/2025";"4";"SP 28 tra Reggio Emilia e Cavriago";"20.965";"1";"20.388";"576";"16.944";"4.021";"20.965";"0"
"2025/01";"137";"17/01/2025";"5";"SP 28 tra Reggio Emilia e Cavriago";"21.759";"0";"21.145";"614";"17.382";"4.377";"21.759";"0"
"2025/01";"137";"18/01/2025";"6";"SP 28 tra Reggio Emilia e Cavriago";"17.043";"1";"16.781";"261";"12.804";"4.239";"0";"17.043"
"2025/01";"137";"19/01/2025";"7";"SP 28 tra Reggio Emilia e Cavriago";"12.349";"1";"12.295";"53";"9.054";"3.295";"0";"12.349"
"2025/01";"137";"20/01/2025";"1";"SP 28 tra Reggio Emilia e Cavriago";"20.327";"2";"19.762";"563";"16.875";"3.452";"20.327";"0"
"2025/01";"137";"21/01/2025";"2";"SP 28 tra Reggio Emilia e Cavriago";"21.007";"1";"20.420";"586";"17.218";"3.789";"21.007";"0"
"2025/01";"137";"22/01/2025";"3";"SP 28 tra Reggio Emilia e Cavriago";"10.361";"2";"10.037";"322";"9.262";"1.099";"10.361";"0"
"2025/01";"137";"26/01/2025";"7";"SP 28 tra Reggio Emilia e Cavriago";"7.792";"0";"7.759";"33";"5.370";"2.422";"0";"7.792"
"2025/01";"137";"27/01/2025";"1";"SP 28 tra Reggio Emilia e Cavriago";"14.420";"1";"14.039";"380";"11.943";"2.477";"14.420";"0"
"2025/01";"137";"28/01/2025";"2";"SP 28 tra Reggio Emilia e Cavriago";"21.767";"3";"21.086";"678";"17.668";"4.099";"21.767";"0"
"2025/01";"138";"15/01/2025";"3";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.851";"0";"12.467";"384";"9.784";"3.067";"12.851";"0"
"2025/01";"138";"16/01/2025";"4";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.892";"0";"12.493";"399";"9.956";"2.936";"12.892";"0"
"2025/01";"138";"17/01/2025";"5";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"13.437";"0";"13.050";"387";"10.160";"3.277";"13.437";"0"
"2025/01";"138";"18/01/2025";"6";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.672";"0";"12.494";"178";"9.336";"3.336";"0";"12.672"
"2025/01";"138";"19/01/2025";"7";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"9.853";"0";"9.780";"73";"7.188";"2.665";"0";"9.853"
"2025/01";"138";"20/01/2025";"1";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.020";"0";"11.662";"358";"9.228";"2.792";"12.020";"0"
"2025/01";"138";"21/01/2025";"2";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"13.813";"0";"13.436";"377";"10.290";"3.523";"13.813";"0"
"2025/01";"138";"22/01/2025";"3";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.669";"0";"12.309";"360";"9.852";"2.817";"12.669";"0"
"2025/01";"138";"23/01/2025";"4";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.638";"0";"12.211";"427";"9.766";"2.872";"12.638";"0"
"2025/01";"138";"24/01/2025";"5";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"13.448";"0";"13.099";"349";"10.105";"3.343";"13.448";"0"
"2025/01";"138";"25/01/2025";"6";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.487";"0";"12.314";"173";"9.218";"3.269";"0";"12.487"
"2025/01";"138";"26/01/2025";"7";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"9.461";"0";"9.402";"59";"6.765";"2.696";"0";"9.461"
"2025/01";"138";"27/01/2025";"1";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.319";"0";"11.927";"392";"9.544";"2.775";"12.319";"0"
"2025/01";"138";"28/01/2025";"2";"SS 63 tra Rivalta (Reggio Emilia) e Puianello";"12.896";"0";"12.554";"342";"9.985";"2.911";"12.896";"0"
"2025/01";"139";"15/01/2025";"3";"SP 467R tra Fogliano e Scandiano";"17.803";"0";"17.203";"600";"14.263";"3.540";"17.803";"0"
"2025/01";"139";"16/01/2025";"4";"SP 467R tra Fogliano e Scandiano";"17.760";"0";"17.146";"614";"14.311";"3.449";"17.760";"0"
"2025/01";"139";"17/01/2025";"5";"SP 467R tra Fogliano e Scandiano";"18.080";"0";"17.538";"542";"14.153";"3.927";"18.080";"0"
"2025/01";"139";"18/01/2025";"6";"SP 467R tra Fogliano e Scandiano";"14.651";"0";"14.472";"179";"10.725";"3.926";"0";"14.651"
"2025/01";"139";"19/01/2025";"7";"SP 467R tra Fogliano e Scandiano";"10.099";"0";"10.036";"63";"7.240";"2.859";"0";"10.099"
"2025/01";"139";"20/01/2025";"1";"SP 467R tra Fogliano e Scandiano";"17.072";"0";"16.545";"527";"13.857";"3.215";"17.072";"0"
"2025/01";"139";"21/01/2025";"2";"SP 467R tra Fogliano e Scandiano";"17.455";"0";"16.922";"533";"14.094";"3.361";"17.455";"0"
"2025/01";"139";"22/01/2025";"3";"SP 467R tra Fogliano e Scandiano";"17.794";"0";"17.235";"559";"14.393";"3.401";"17.794";"0"
"2025/01";"139";"23/01/2025";"4";"SP 467R tra Fogliano e Scandiano";"17.926";"0";"17.381";"545";"14.447";"3.479";"17.926";"0"
"2025/01";"139";"24/01/2025";"5";"SP 467R tra Fogliano e Scandiano";"18.545";"0";"18.017";"528";"14.457";"4.088";"18.545";"0"
"2025/01";"139";"25/01/2025";"6";"SP 467R tra Fogliano e Scandiano";"14.946";"0";"14.768";"178";"10.969";"3.977";"0";"14.946"
"2025/01";"139";"26/01/2025";"7";"SP 467R tra Fogliano e Scandiano";"10.097";"0";"10.029";"68";"7.119";"2.978";"0";"10.097"
"2025/01";"139";"27/01/2025";"1";"SP 467R tra Fogliano e Scandiano";"17.560";"0";"16.991";"569";"14.368";"3.192";"17.560";"0"
"2025/01";"139";"28/01/2025";"2";"SP 467R tra Fogliano e Scandiano";"18.248";"0";"17.636";"612";"14.908";"3.340";"18.248";"0"
"2025/01";"140";"15/01/2025";"3";"SS 9 tra Reggio Emilia e Rubiera";"23.489";"0";"21.046";"2.443";"17.857";"5.632";"23.489";"0"
"2025/01";"140";"16/01/2025";"4";"SS 9 tra Reggio Emilia e Rubiera";"23.765";"3";"21.255";"2.507";"18.187";"5.578";"23.765";"0"
"2025/01";"140";"17/01/2025";"5";"SS 9 tra Reggio Emilia e Rubiera";"24.536";"0";"22.124";"2.412";"18.348";"6.188";"24.536";"0"
"2025/01";"140";"18/01/2025";"6";"SS 9 tra Reggio Emilia e Rubiera";"22.463";"0";"21.951";"512";"15.873";"6.590";"0";"22.463"
"2025/01";"140";"19/01/2025";"7";"SS 9 tra Reggio Emilia e Rubiera";"18.745";"0";"18.628";"117";"13.189";"5.556";"0";"18.745"
"2025/01";"140";"20/01/2025";"1";"SS 9 tra Reggio Emilia e Rubiera";"22.479";"2";"20.139";"2.338";"17.371";"5.108";"22.479";"0"
"2025/01";"140";"21/01/2025";"2";"SS 9 tra Reggio Emilia e Rubiera";"23.276";"0";"20.724";"2.552";"17.878";"5.398";"23.276";"0"
"2025/01";"140";"22/01/2025";"3";"SS 9 tra Reggio Emilia e Rubiera";"23.224";"4";"20.775";"2.445";"17.712";"5.512";"23.224";"0"
"2025/01";"140";"23/01/2025";"4";"SS 9 tra Reggio Emilia e Rubiera";"24.132";"0";"21.558";"2.574";"18.052";"6.080";"24.132";"0"
"2025/01";"140";"24/01/2025";"5";"SS 9 tra Reggio Emilia e Rubiera";"25.229";"0";"22.422";"2.807";"18.287";"6.942";"25.229";"0"
"2025/01";"140";"25/01/2025";"6";"SS 9 tra Reggio Emilia e Rubiera";"22.777";"0";"22.248";"529";"16.053";"6.724";"0";"22.777"
"2025/01";"140";"26/01/2025";"7";"SS 9 tra Reggio Emilia e Rubiera";"18.637";"0";"18.499";"138";"13.011";"5.626";"0";"18.637"
"2025/01";"140";"27/01/2025";"1";"SS 9 tra Reggio Emilia e Rubiera";"22.776";"0";"20.402";"2.374";"17.468";"5.308";"22.776";"0"
"2025/01";"140";"28/01/2025";"2";"SS 9 tra Reggio Emilia e Rubiera";"22.083";"6";"19.349";"2.728";"16.232";"5.851";"22.083";"0"
"2025/01";"146";"15/01/2025";"3";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.282";"0";"18.089";"1.193";"14.858";"4.424";"19.282";"0"
"2025/01";"146";"16/01/2025";"4";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.570";"0";"18.370";"1.200";"15.112";"4.458";"19.570";"0"
"2025/01";"146";"17/01/2025";"5";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.968";"0";"18.812";"1.156";"15.111";"4.857";"19.968";"0"
"2025/01";"146";"18/01/2025";"6";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"17.554";"0";"17.241";"313";"12.651";"4.903";"0";"17.554"
"2025/01";"146";"19/01/2025";"7";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"13.927";"0";"13.790";"137";"10.106";"3.821";"0";"13.927"
"2025/01";"146";"20/01/2025";"1";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"18.842";"0";"17.762";"1.080";"14.695";"4.147";"18.842";"0"
"2025/01";"146";"21/01/2025";"2";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.362";"0";"18.235";"1.127";"14.878";"4.484";"19.362";"0"
"2025/01";"146";"22/01/2025";"3";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.875";"0";"18.725";"1.150";"15.276";"4.599";"19.875";"0"
"2025/01";"146";"23/01/2025";"4";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.989";"0";"18.780";"1.209";"15.277";"4.712";"19.989";"0"
"2025/01";"146";"24/01/2025";"5";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"20.069";"0";"18.932";"1.137";"15.014";"5.055";"20.069";"0"
"2025/01";"146";"25/01/2025";"6";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"17.982";"0";"17.688";"294";"12.762";"5.220";"0";"17.982"
"2025/01";"146";"26/01/2025";"7";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"13.282";"0";"13.144";"138";"9.575";"3.707";"0";"13.282"
"2025/01";"146";"27/01/2025";"1";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"18.579";"0";"17.411";"1.168";"14.418";"4.161";"18.579";"0"
"2025/01";"146";"28/01/2025";"2";"SS 12 tra Montale Rangone e Modena (viadotto A 1)";"19.694";"0";"18.477";"1.217";"15.279";"4.415";"19.694";"0"
"2025/01";"147";"15/01/2025";"3";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"15.653";"0";"13.467";"2.186";"12.055";"3.598";"15.653";"0"
"2025/01";"147";"16/01/2025";"4";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"15.715";"0";"13.397";"2.318";"12.053";"3.662";"15.715";"0"
"2025/01";"147";"17/01/2025";"5";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"16.333";"0";"14.186";"2.147";"12.233";"4.100";"16.333";"0"
"2025/01";"147";"18/01/2025";"6";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"13.373";"0";"12.878";"495";"9.324";"4.049";"0";"13.373"
"2025/01";"147";"19/01/2025";"7";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"11.167";"0";"10.972";"195";"7.931";"3.236";"0";"11.167"
"2025/01";"147";"20/01/2025";"1";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"14.630";"0";"12.546";"2.084";"11.386";"3.244";"14.630";"0"
"2025/01";"147";"21/01/2025";"2";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"15.224";"0";"13.052";"2.172";"11.904";"3.320";"15.224";"0"
"2025/01";"147";"22/01/2025";"3";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"15.348";"0";"13.286";"2.062";"11.893";"3.455";"15.348";"0"
"2025/01";"147";"23/01/2025";"4";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"15.470";"0";"13.321";"2.149";"11.841";"3.629";"15.470";"0"
"2025/01";"147";"24/01/2025";"5";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"16.719";"0";"14.487";"2.232";"12.369";"4.350";"16.719";"0"
"2025/01";"147";"25/01/2025";"6";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"13.615";"0";"13.140";"475";"9.428";"4.187";"0";"13.615"
"2025/01";"147";"26/01/2025";"7";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"10.626";"0";"10.436";"190";"7.565";"3.061";"0";"10.626"
"2025/01";"147";"27/01/2025";"1";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"15.058";"0";"12.887";"2.171";"11.885";"3.173";"15.058";"0"
"2025/01";"147";"28/01/2025";"2";"SS 623 tra A 1 (casello Modena sud) e Spilamberto";"16.661";"0";"14.430";"2.231";"13.155";"3.506";"16.661";"0"
"2025/01";"148";"15/01/2025";"3";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"26.069";"0";"24.512";"1.557";"19.716";"6.353";"26.069";"0"
"2025/01";"148";"16/01/2025";"4";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"26.252";"0";"24.632";"1.620";"19.884";"6.368";"26.252";"0"
"2025/01";"148";"17/01/2025";"5";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"27.182";"0";"25.682";"1.500";"19.987";"7.195";"27.182";"0"
"2025/01";"148";"18/01/2025";"6";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"24.103";"0";"23.653";"450";"16.605";"7.498";"0";"24.103"
"2025/01";"148";"19/01/2025";"7";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"19.073";"0";"18.898";"175";"12.994";"6.079";"0";"19.073"
"2025/01";"148";"20/01/2025";"1";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"24.855";"0";"23.431";"1.424";"19.196";"5.659";"24.855";"0"
"2025/01";"148";"21/01/2025";"2";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"25.691";"0";"24.184";"1.507";"19.834";"5.857";"25.691";"0"
"2025/01";"148";"22/01/2025";"3";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"26.178";"0";"24.687";"1.491";"19.901";"6.277";"26.178";"0"
"2025/01";"148";"23/01/2025";"4";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"26.151";"0";"24.673";"1.478";"19.750";"6.401";"26.151";"0"
"2025/01";"148";"24/01/2025";"5";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"26.537";"0";"25.092";"1.445";"19.229";"7.308";"26.537";"0"
"2025/01";"148";"25/01/2025";"6";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"23.822";"0";"23.390";"432";"16.376";"7.446";"0";"23.822"
"2025/01";"148";"26/01/2025";"7";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"19.305";"0";"19.148";"157";"13.085";"6.220";"0";"19.305"
"2025/01";"148";"27/01/2025";"1";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"25.064";"0";"23.655";"1.409";"19.071";"5.993";"25.064";"0"
"2025/01";"148";"28/01/2025";"2";"SS 9 tra Modena (Fossalta) e ponte fiume Panaro";"23.681";"0";"22.285";"1.396";"17.567";"6.114";"23.681";"0"
"2025/01";"149";"15/01/2025";"3";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"32.688";"0";"29.604";"3.084";"25.127";"7.561";"32.688";"0"
"2025/01";"149";"16/01/2025";"4";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"33.389";"0";"30.379";"3.010";"25.788";"7.601";"33.389";"0"
"2025/01";"149";"17/01/2025";"5";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"33.088";"0";"30.212";"2.876";"24.911";"8.177";"33.088";"0"
"2025/01";"149";"18/01/2025";"6";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"27.388";"0";"26.765";"623";"19.749";"7.639";"0";"27.388"
"2025/01";"149";"19/01/2025";"7";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"20.944";"0";"20.809";"135";"14.814";"6.130";"0";"20.944"
"2025/01";"149";"20/01/2025";"1";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"31.598";"0";"28.869";"2.729";"24.539";"7.059";"31.598";"0"
"2025/01";"149";"21/01/2025";"2";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"32.202";"0";"29.346";"2.856";"24.910";"7.292";"32.202";"0"
"2025/01";"149";"22/01/2025";"3";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"33.566";"0";"30.637";"2.929";"25.985";"7.581";"33.566";"0"
"2025/01";"149";"23/01/2025";"4";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"32.844";"0";"30.003";"2.841";"25.222";"7.622";"32.844";"0"
"2025/01";"149";"24/01/2025";"5";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"33.882";"0";"31.108";"2.774";"25.343";"8.539";"33.882";"0"
"2025/01";"149";"25/01/2025";"6";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"27.448";"0";"26.865";"583";"19.595";"7.853";"0";"27.448"
"2025/01";"149";"26/01/2025";"7";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"20.517";"0";"20.360";"157";"14.264";"6.253";"0";"20.517"
"2025/01";"149";"27/01/2025";"1";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"32.378";"0";"29.539";"2.839";"25.306";"7.072";"32.378";"0"
"2025/01";"149";"28/01/2025";"2";"SP 255 tra Modena e Navicello (viadotto ferroviario AV)";"33.149";"0";"30.160";"2.989";"25.542";"7.607";"33.149";"0"
"2025/01";"150";"15/01/2025";"3";"SS 12 tra Modena e Bastiglia";"22.467";"0";"20.762";"1.705";"17.899";"4.568";"22.467";"0"
"2025/01";"150";"16/01/2025";"4";"SS 12 tra Modena e Bastiglia";"22.297";"0";"20.544";"1.753";"17.571";"4.726";"22.297";"0"
"2025/01";"150";"17/01/2025";"5";"SS 12 tra Modena e Bastiglia";"23.023";"0";"21.464";"1.559";"17.792";"5.231";"23.023";"0"
"2025/01";"150";"18/01/2025";"6";"SS 12 tra Modena e Bastiglia";"18.127";"0";"17.829";"298";"12.904";"5.223";"0";"18.127"
"2025/01";"150";"19/01/2025";"7";"SS 12 tra Modena e Bastiglia";"13.798";"0";"13.720";"78";"9.747";"4.051";"0";"13.798"
